Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,SV,BS,SD,MD,WAR,NameASCII,PlayerId,MLBAMID
2013,"Alfredo Figaro","MIL",28,49,33,2.9387761965637664,75.90564054779804,4.170303617582339,106.44270031298623,-1.2315274210185723,145.64578935253277,145.03012098701095,101.78126310763842,92.35754211651005,81.65876427633656,56.06668318054003,0.11707317,0.06987600028514862,-0.3038385510444641,0.4381904853998652,1,0,6,4,-0.19777001440525055,"Alfredo Figaro",8404,451628
2010,"Francisco Rodriguez","LAA",43,47.1,36,4.373239906551727,109.7886551217714,4.641222875985207,113.98558039585073,-0.2679829694334801,65.5775483571532,96.28487952984328,99.48581310275546,112.9946371855918,97.07314436733267,148.02800885204414,0.04784689,-0.8725640773773193,-0.13141457736492157,-1.0714161740676267,0,1,9,11,-0.19817857444286346,"Francisco Rodriguez",6688,477557
1994,"Dave Stevens","MIN",24,45,24,6.799999423556907,138.95513101827203,5.39763809698601,113.6832738167833,1.4023613265708965,64.41598751189463,106.94725127838205,111.61565333648578,117.52680242749396,75.03538359660033,116.48565228546421,0.00480769,1.343843936920166,-0.7855396270751953,2.2379555596411294,0,,8,4,-0.1986471563577652,"Dave Stevens",1012508,122764
2017,"Casey Lawrence","- - -",25,44,47,5.931818213960356,140.51541190790346,5.044003340798962,116.7799864011899,0.8878148731613935,95.75511424675771,140.68216901531105,126.083415343123,133.0508971950397,105.74004075800987,110.42755995811216,0.13592233,-0.9104819893836975,-0.8899349868297577,-1.2432465397432426,0,1,2,5,-0.1992957815527916,"Casey Lawrence",11121,596271
1997,"Todd Ritchie","MIN",42,74.2,44,4.580358702918019,97.93865375794914,5.051176582733205,111.57922619471424,-0.4708178798151854,85.52532760374034,120.56921561535383,108.11875970172977,106.75720471912965,81.14285000721516,94.87581080254995,0.04833837,-0.667076051235199,-0.642307698726654,-1.0023627556008732,0,,3,6,-0.20092055201530457,"Todd Ritchie",253,121234
2004,"Eddy Rodriguez","BAL",29,43.1,37,4.776922796576702,104.82697030059016,5.264653875475107,112.718526274157,-0.4877310788984044,63.94117003063248,90.17010374690851,86.02447766046834,107.56254745429462,116.67801226177568,182.47712072775295,0.03626943,0.32640600204467773,0.26772376894950867,0.4174199284188259,0,0,3,2,-0.20592938363552094,"Eddy Rodriguez",2193,430626
1997,"Wayne Gomes","PHI",37,42.2,24,5.273439700250501,122.955110319863,4.960774908121998,116.99883945730382,0.31266479212850307,50.377491517280724,87.42953159044195,105.83030633570039,117.00261967456692,70.8641770798205,140.66635510336212,0,-0.5404900312423706,-0.22897164523601532,-0.4719696715004936,0,,4,9,-0.21577727794647217,"Wayne Gomes",191,114908
2021,"Hirokazu Sawamura","BOS",55,53,61,3.0566044335860703,66.62433161182358,5.000223196898206,115.79269970269874,-1.943618763312136,70.32493805859737,119.13765689928107,92.88419932003335,111.65614296172785,113.58585995082568,161.51576826906967,0.12446352,0.30964618921279913,-0.3382561206817627,0.6578716641702017,0,1,17,9,-0.21620306372642517,"Hirokazu Sawamura",27515,617228
2008,"Ross Ohlendorf","NYY",25,40,36,6.525004355910348,150.2078438458015,5.10701959848492,118.00795104931979,1.4179847574254287,94.83205730169061,157.56501993053777,114.6368772144159,124.02156276159653,112.67804310738643,118.8185228412387,0.09090909,-1.0595399141311646,-0.805557131767273,-0.3609476017425486,0,0,3,5,-0.2176310420036316,"Ross Ohlendorf",8268,456027
2011,"Matt Reynolds","COL",73,50.2,50,4.085529904454549,93.11214786858312,4.683282478893851,114.33515997573723,-0.5977525744393022,119.01390125833223,197.06337609559208,100.10841044130805,99.54430755689523,124.34057864310668,104.4756714693251,0.15165877,0.26633602380752563,-0.35013434290885925,0.620985763555634,0,2,14,9,-0.22062750160694122,"Matt Reynolds",8887,519186
2010,"Alex Burnett","MIN",41,47.2,37,5.286714838037644,126.83256302462075,4.73518556997058,115.02975553326853,0.551529268067064,76.19034002512,114.73389177120413,110.04368106644198,116.87967267249633,98.823937333536,129.70664261092801,0.06635071,0.06573399156332016,-0.06936848163604736,0.17083829334844491,0,0,4,7,-0.23188212513923645,"Alex Burnett",4065,488751
2004,"Jon Adkins","CHW",50,62,44,4.6451627193459295,97.93131605661698,5.371850749779166,112.23939441062036,-0.7266880304332366,114.05722224763018,163.85756038232503,113.26556225294996,108.21097651395071,98.81616428228799,86.63735402701171,0.08856089,-0.913300096988678,-0.05921821668744087,-1.6384657071692292,0,0,6,6,-0.23285456001758575,"Jon Adkins",1799,424668
2024,"Jacob Latz","TEX",46,43.2,40,3.709924852478184,91.26976238745635,5.053535441959037,120.7961952571146,-1.3436105894808525,53.64714148673564,106.23807440394198,100.3762200107692,120.67310636944914,92.07832934178587,171.6369824016869,0.06770833,-0.8684839010238647,-0.19354549050331116,-0.6191981040144017,0,3,13,9,-0.23705080151557922,"Jacob Latz",21306,656641
2004,"Ryan Wagner","CIN",49,51.2,37,4.703226385205962,107.41211211173623,5.062172863609987,111.72032664762337,-0.35894647840402527,68.83890228759158,109.64719756631108,107.39301920837798,120.1225043056759,88.488455067893,128.5442543427037,0.04132231,-0.746362030506134,-0.40125879645347595,-0.5279430727432686,0,3,9,15,-0.2372945249080658,"Ryan Wagner",1770,429842
1992,"Steve Shifflett","KCR",34,52,25,2.596154417512105,64.16984344257902,4.417933977849464,115.39021436918357,-1.821779560337359,92.89448762029565,132.0751256677814,106.9701384339817,101.58012209662517,80.59073316516034,86.7551341781094,0.0361991,-0.35815203189849854,-0.14676810801029205,-0.21864204748073868,0,,7,4,-0.23774264752864838,"Steve Shifflett",1011896,122155
1997,"Jamie Walker","KCR",50,43,24,5.441861913422495,117.91917862344434,5.411537829729886,116.84541757948502,0.030324083692609527,65.31025018794087,114.19662700617282,98.89102568570158,106.39018517379932,74.36534407672342,113.86473235463141,0.02030457,-0.2492300122976303,-0.39225947856903076,0.022042493525355644,0,,7,8,-0.2464878261089325,"Jamie Walker",502,123828
2003,"Trey Hodges","ATL",51,61,63,4.868852763495071,113.39465579705445,4.883981120153905,113.55667439172407,-0.01512835665883383,111.73941601686084,153.9503857426607,105.66785455376274,113.90654429390675,132.2117564708253,118.32150405293334,0.1218638,-0.7595380544662476,-0.33713772892951965,-0.5629014639084959,0,2,8,12,-0.24765698611736298,"Trey Hodges",1608,408074
1977,"Don Collins","ATL",34,50.1,20,3.9337764244944284,92.55089030664175,4.903606811397644,115.82789324256323,-0.9698303869032157,45.81602814215083,106.67696734117993,102.05601609905293,111.86739784700221,65.22348350751128,142.35953430193933,-0.03196347,-0.590857982635498,0.30358222126960754,-0.8867120689680364,2,,6,6,-0.25063490867614746,"Don Collins",1002450,112504
2021,"Matt Peacock","ARI",27,52.1,26,4.643312214731404,110.39621332930307,4.889779387182376,119.1913249892553,-0.24646717245097172,61.83784701852537,98.05074324021288,121.57914046756817,115.25991599023529,48.28306530542969,78.08012128365509,0.04329004,-0.5762578248977661,-0.48805397748947144,-0.2877162238255824,0,0,4,7,-0.2537739872932434,"Matt Peacock",20339,676840
1997,"Carlos Castillo","CHW",35,58,37,3.879309069104336,87.68246543891122,5.109210977883391,114.47411246596208,-1.229901908779055,62.92914731650552,98.77346056607972,96.42591605991306,107.55741161061421,87.54021172883711,139.1091614213323,0.01937985,-0.6745860576629639,0.2406502217054367,-1.2670992268249501,1,,4,5,-0.25945261120796204,"Carlos Castillo",1002060,112111
2008,"Wesley Wright","HOU",71,55.2,57,5.0119783376263545,119.1273318636803,5.000282606599694,114.88672632130657,0.011695731026660106,82.77334713665498,126.32369677308904,82.41930862037195,102.0222206800897,127.30497833934658,153.7994774716964,0.092,0.13162600994110107,-0.8118650317192078,0.9483181688552538,1,0,8,8,-0.25945350527763367,"Wesley Wright",5960,449079
1982,"Paul Boris","MIN",23,49.2,30,3.986577385336723,93.1695256765266,4.870955029013334,118.32727842139205,-0.8843776436766113,106.09207810986756,157.47031670706158,91.418830778914,95.37157364816306,111.16027993341933,104.77717035393025,0.05116279,-0.7480800151824951,-0.39115673303604126,-1.416452633113198,0,,1,5,-0.26286065578460693,"Paul Boris",1001202,111237
2017,"Josh Smoker","NYM",54,56.1,68,5.112427189488877,125.06399059819482,4.915036540600669,115.82826101770615,0.19739064888820845,85.47226832218655,129.69576411077531,109.52701205269612,126.10987206465376,117.3142677765951,137.25418084214488,0.13483146,0.8643720149993896,-0.4986558258533478,1.6957258193883016,0,0,9,7,-0.2639191448688507,"Josh Smoker",10285,519294
2018,"Randy Rosario","CHC",44,46.2,30,3.6642853149103094,91.84419804610945,4.681859981381182,116.6813151505759,-1.0175746664708725,52.6242103328323,88.15490623882931,109.13892285496014,114.11358242392265,66.90886448287874,127.14463715903285,0.04,1.127147912979126,0.31046950817108154,1.1642230160383917,1,1,11,5,-0.268656849861145,"Randy Rosario",14508,600968
2003,"Matt Roney","DET",34,51.2,23,4.180646293076773,95.3470620446474,5.37345810579601,121.82209699846553,-1.1928118127192366,62.672390707654856,125.26248008772268,88.37507229718362,90.81931966694319,66.92557939382068,106.78638334527237,0.01826484,-0.525227963924408,0.23453080654144287,-0.9084985212115664,0,2,7,6,-0.270730197429657,"Matt Roney",1670,425662
2007,"Jay Marshall","OAK",51,42,18,6.428574347983927,146.23270216315484,5.168177445081214,117.23105123747226,1.2603969029027136,40.87612144455592,63.88785941618062,109.6604411067232,121.43312497652963,53.51242269067168,130.91365060365683,-0.02020202,-0.6763439774513245,-0.5299928188323975,-0.4281244762148677,0,2,7,9,-0.27102768421173096,"Jay Marshall",5546,457444
2010,"Jordan Smith","CIN",37,42,26,3.8571446087903563,93.98801173181953,4.934986126828739,119.59409233159633,-1.0778415180383827,106.08682392027082,160.67044198436008,107.57400038856176,98.93448629983837,75.89454412790523,71.54002937359722,0.08379888,-0.5920300483703613,-0.29087531566619873,-0.5593626540243379,1,1,6,8,-0.2889779508113861,"Jordan Smith",9515,502136
2003,"Jung Keun Bong","ATL",44,57,47,5.052631917092301,117.67483736694697,4.943802817647889,114.96336323088458,0.10882909944441188,77.98301280712248,119.82103440528897,101.93874767663871,110.47186279616521,111.41268298504295,142.86788840846336,0.06477733,0.5737119317054749,0.19732321798801422,0.6210069115550695,1,2,7,6,-0.2906586825847626,"Jung Keun Bong",82,407794
2013,"Carter Capps","SEA",53,59,66,5.491525778788278,142.85583282375362,4.725820586024541,121.04968157256113,0.765705192763737,114.88478682654772,176.76836673613482,118.1700597117182,123.48501120319682,122.222220178747,106.38678256990319,0.15925926,-0.18850994110107422,-2.0103578567504883,1.8274551306100006,0,2,14,12,-0.29132798314094543,"Carter Capps",12803,605169
2005,"Juan Carlos Oviedo","KCR",41,53.2,32,7.546584208545766,168.60456223967387,5.181521951734213,119.52931279329772,2.3650622568115525,87.10004099084779,140.9505761942983,124.03174497562202,124.52513135529186,81.72409317192366,93.82784306627023,0.05691057,-1.0413479804992676,-1.2124027013778687,-0.8822240008288369,0,1,7,6,-0.2916208505630493,"Juan Carlos Oviedo",2886,434663
2011,"Enerio Del Rosario","HOU",54,53,31,4.58490764038128,121.11825406448476,4.515952967222688,115.85505350249299,0.06895467315859172,42.84500446499621,56.5162637571263,109.94738326535251,129.76610628037878,65.0649381693415,151.86119423699344,0,-0.0873519778251648,-0.4742605984210968,0.3290606040486848,0,2,6,5,-0.2988341450691223,"Enerio Del Rosario",4204,491688
2022,"Kirby Snead","OAK",46,44.2,35,5.8432849128574915,156.2633212148113,4.612431343277967,121.55127359727341,1.2308535695795246,57.46833945421221,93.57440265398841,126.01830165612921,139.4083692038246,75.01735369525525,130.53683799252192,0.06190476,-0.08406002074480057,-1.2161496877670288,1.0937040692369564,1,2,8,7,-0.3001641035079956,"Kirby Snead",19179,669912
2018,"Burch Smith","KCR",32,55.2,57,5.820357951921943,133.40128549973403,5.046658689823924,120.96221684395141,0.7736992620980185,69.01125088828654,119.44143504962781,111.92039072623128,125.95775964181195,101.56271865871165,147.16834526359813,0.1023622,-0.9236899614334106,-0.42908841371536255,-1.1711736679337073,0,0,2,8,-0.30144646763801575,"Burch Smith",12784,572143
2011,"Tony Watson","PIT",43,41,37,3.951219512195122,106.42042614122067,4.659532627245275,124.13083298628015,-0.7083131150501529,79.26325826024299,146.11515539380844,89.44871858876135,100.6478145768236,111.5778045255755,140.76862557015372,0.09770115,0.478983998298645,-0.22908054292201996,0.6854769503701927,0,1,13,6,-0.3024251461029053,"Tony Watson",3132,453265
2022,"Jake Bird","COL",38,47.2,42,4.9090915638705654,107.28599863679105,4.958585094058977,118.26815019573309,-0.049493530188411405,66.94118892576263,119.87065243741233,101.2489727076066,111.52528896665008,88.00838971903507,131.47120763025112,0.09004739,-0.1974678933620453,-0.1374443769454956,-0.10009839272209839,0,1,8,9,-0.30248311161994934,"Jake Bird",21267,656234
2017,"Phil Maton","SDP",46,43,46,4.1860476257096115,99.42208510596033,5.087872766068855,118.6242884670777,-0.9018251403592439,132.15880141061712,169.91151178813232,98.65728585655734,94.65369090930778,117.71681691325946,89.07224374925687,0.17777778,-0.42937198281288147,-0.8200525045394897,0.36593010015136984,1,0,11,8,-0.30507802963256836,"Phil Maton",18064,664208
2009,"Chris Jakubauskas","SEA",27,52.1,31,4.299362535007436,100.400223588068,5.256319165778263,121.30639968267883,-0.9569566307708266,117.66540532750307,154.56199939086454,89.02036097066711,78.9745770045298,84.69018679389728,71.97543402854494,0.08653846,0.37532010674476624,0.2348778247833252,0.17478342735733904,0,1,10,7,-0.3053770065307617,"Chris Jakubauskas",7831,499856
2024,"Brendon Little","TOR",43,40,32,3.6000006866456387,89.82439801611038,4.950672583580082,120.44036140525236,-1.3506718969344433,64.3765697768404,115.97654952901621,97.19289859342362,105.78702890832214,82.70895520289635,128.47680444839116,0.08187135,0.007516227662563324,-0.32827138900756836,0.33749956108761003,1,3,5,8,-0.30896395444869995,"Brendon Little",21574,663893
1983,"Bob Gibson","MIL",20,40.2,25,4.426229784995519,113.15227376470294,4.673133586228975,120.8703097530747,-0.24690380123345612,77.00590852339607,131.0312520177088,91.00679663671774,106.0080332846933,109.18365273633779,141.7860722174569,0.02209945,-2.6102240085601807,-0.2900239825248718,-3.286221225136794,2,,2,7,-0.31008970737457275,"Bob Gibson",1004663,114757
2015,"Bo Schultz","TOR",31,43,31,3.558140166196631,87.7023335432054,4.854524287899024,119.22320895685725,-1.2963841217023933,83.66522000164004,138.27862252715698,80.88062448974011,82.95644278627877,89.1956152775257,106.61015410849815,0.0982659,-0.21211004257202148,0.3433915376663208,-0.6534899058361117,1,2,8,5,-0.31474608182907104,"Bo Schultz",5028,544759
2017,"Warwick Saupold","DET",45,62.2,44,4.882979516046324,110.34488399238151,5.3916826100520545,121.28019203052469,-0.5087030940057309,54.942536360382086,98.77685757355212,104.68696214302406,113.77922208277786,72.82885477234106,132.5545861217811,0.04642857,-0.3069680631160736,-0.08555857092142105,-0.47148729356099195,0,0,4,8,-0.3187888264656067,"Warwick Saupold",13211,599683
2022,"Brandon Hughes","CHC",57,57.2,68,3.121388040339044,79.1627560822252,4.63844293249563,118.2609573020075,-1.5170548921565854,118.70296996227508,155.70318486304328,82.01803575308007,85.40729666687248,125.79641144977592,105.97578999322283,0.19665272,1.0330758094787598,0.3678722083568573,0.412058196045494,8,4,17,8,-0.3210046887397766,"Brandon Hughes",23460,676714
2009,"Jason Motte","STL",69,56.2,54,4.76470673769006,117.21563037195868,4.808848772477994,116.63639765438649,-0.044142034787934215,116.43050303924392,159.97784947005596,102.44792307534432,102.43728559287972,121.13961643873732,104.0445711735406,0.12704918,-0.2606320381164551,-0.23869282007217407,-0.018960964769462407,0,3,15,8,-0.32243937253952026,"Jason Motte",5861,435400
1998,"Javier Martinez","PIT",37,41,42,4.829268292682927,113.16338558725134,5.456225411484882,128.0304884187073,-0.6269571188019549,61.532457464066695,109.63815490471369,94.27424125467854,129.21907780331446,120.44050907560215,195.7349458342505,0.04020101,-0.5067319869995117,-0.8604918122291565,-0.6715821579365369,0,,1,3,-0.32339146733283997,"Javier Martinez",1008172,131660
2005,"Yhency Brazoban","LAD",74,72.2,61,5.325688818931765,128.12083840016805,4.836545181836332,113.67667039538313,0.48914363709543274,95.5843338561821,133.39349078532126,96.76976452436227,102.01413550779776,113.77094693747223,119.0267636390718,0.09148265,-1.0449179410934448,-0.6583998799324036,0.00729132344844341,21,6,26,15,-0.32685649394989014,"Yhency Brazoban",2150,430674
1986,"Scott Terry","CIN",25,44.1,28,4.669173869777395,120.14702496863441,4.891312482435421,126.34984539091072,-0.2221386126580258,65.70512907135108,155.25257158950026,107.25625509883517,118.88890890577228,90.30408452706959,137.43840018691878,0.02030457,-0.39575010538101196,-0.041741106659173965,-0.5978671858411909,0,,3,3,-0.32976338267326355,"Scott Terry",1012930,123201
1978,"Dennis Kinney","- - -",25,45.2,21,4.729927764588646,128.51814228432158,4.62133978745832,124.29781523099435,0.10858797713032597,82.80279750589413,168.08218311128132,96.07489122280221,99.29050997312862,90.00312770549937,108.55921601747221,0.01538462,-0.22913610190153122,0.0017222166061401367,-0.29962598203064106,5,,5,6,-0.33398981392383575,"Dennis Kinney",1006946,117096
