Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,SV,BS,SD,MD,WAR,MLBAMID,decade,WAR/IP,IP/G,SD_pct,pos,league,award_id,rookie_of_the_year,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,MD_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,SD_rank,SD_pct_rank,Clutch_rank,mean_rookie_rank,rookie_rank,mlb_rank,mean_mlb_rank,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,WPA/IP
2004,Chad Cordero,WSN,69,82.2,83,2.9395164907537263,66.14538066055701,3.896043687854189,86.48799743572752,-0.956527197100462,96.96290386991508,78.31942683307933,84.23027509688345,96.9011480954217,134.5581889928201,138.7728518382818,0.11204482,3.331804037094116,1.2750282287597656,0.8466760702021863,14,4.0,28,11,0.8818441033363342,430101,2000s,0.01072803045421331,1.191304347826087,0.717948717948718,relief,NL,NL,0,0.8260869565217391,0.6086956521739131,0.6086956521739131,0.4782608695652174,0.782608695652174,0.21739130434782608,0.17391304347826086,0.6956521739130435,0.6086956521739131,0.9565217391304348,0.7391304347826086,1.0,0.9130434782608695,0.34782608695652173,0.5217391304347826,0.9347826086956522,0.7391304347826086,0.8695652173913043,0.6678743961352658,7,33,0.6577777777777778,cordech01,Rookie of the Year,2004.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.040532895828395574
2014,Kevin Quackenbush,SDP,56,54.1,56,2.484662983727973,71.24839220387548,2.6537244829003788,73.0810775332928,-0.1690614991724057,115.56309703401058,39.459765682760896,84.59724919240017,87.16958291814788,122.791841982304,106.2552319626518,0.17117117,1.3727259635925293,0.8918881416320801,0.1001851862236502,6,1.0,17,5,0.6987686157226562,534812,2010s,0.012916240586370725,0.9660714285714286,0.7727272727272727,relief,NL,NL,0,0.6,0.7333333333333333,0.8,0.8,0.6666666666666666,0.7333333333333333,0.8666666666666667,0.6666666666666666,0.6666666666666666,0.43333333333333335,0.6,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.7333333333333333,0.5666666666666667,0.8,0.7333333333333333,0.7148148148148148,4,38,0.6577635327635328,quackke01,Rookie of the Year,2014.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.025373862543299985
1982,Luis DeLeon,SDP,61,102.0,60,2.0294119165018056,58.74933119048632,3.3146317630124007,94.02220419890466,-1.285219846510595,217.1359214454965,132.40452480390744,81.96113394264749,69.39733635777048,110.68259708998016,50.97387587500671,0.11282051,1.2138079404830933,1.453138828277588,-0.6730227734610019,15,0.0,25,17,0.7760776281356812,113230,1980s,0.007608604197408639,1.6721311475409837,0.5952380952380952,relief,NL,NL,0,0.6923076923076923,0.46153846153846156,0.3076923076923077,1.0,0.7692307692307693,1.0,0.15384615384615385,0.6923076923076923,0.5384615384615384,0.8461538461538461,0.46153846153846156,0.6923076923076923,0.8461538461538461,1.0,0.9230769230769231,0.7692307692307693,0.5384615384615384,0.38461538461538464,0.670940170940171,4,22,0.6566137566137566,deleolu01,Rookie of the Year,1982.0,NL,10.0,120.0,0.0,0.0,0.08333333333333333,1,0.011900077847873463
2003,Francisco Rodríguez,LAA,59,86.0,95,3.0348834516939163,68.14174638063197,3.9268707456944703,88.94464516362339,-0.8919872940005544,140.52629228470255,112.88184555194128,64.03990746172727,71.35027468889788,181.2531471501486,128.98166329401724,0.17964072,0.928918182849884,1.8870947360992432,-0.9061248331748885,2,4.0,17,8,0.569085419178009,408061,2000s,0.006617272316023361,1.4576271186440677,0.68,relief,AL,AL,0,0.8,0.65,0.2,1.0,0.95,0.4,0.425,0.7,0.6,0.95,0.95,0.6,1.0,0.85,0.95,0.75,0.6,0.2,0.6986111111111111,7,41,0.6545138888888888,rodrifr03,Rookie of the Year,2003.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.010801374219184699
2011,Jordan Walden,LAA,62,60.1,67,2.983425099976144,76.23455828604096,2.7933421113392716,70.83711333389385,0.1900829886368726,114.38542343808334,45.34907266362588,85.68289632491664,93.84429098947484,146.19771433569565,127.81149252671403,0.16205534,0.8829720616340637,0.261346161365509,0.0879688951759519,32,10.0,35,11,1.4058750867843628,477229,2010s,0.023392264339174088,0.9693548387096774,0.7608695652173914,closer,AL,AL,0,0.6153846153846154,0.7307692307692307,0.8076923076923077,0.5769230769230769,0.5769230769230769,0.5,0.11538461538461539,0.8461538461538461,0.8076923076923077,0.7307692307692307,0.6923076923076923,0.5769230769230769,0.46153846153846156,0.5769230769230769,0.6153846153846154,0.9615384615384616,0.6538461538461539,0.38461538461538464,0.6239316239316239,7,37,0.6519274376417235,waldejo01,Rookie of the Year,2011.0,AL,1.0,140.0,0.0,0.0,0.007142857142857143,1,0.014691714835841327
2021,Garrett Crochet,CHW,54,54.1,65,2.8159515792639747,64.4781051150373,2.8019358768116196,63.054418093965225,0.014015702452355,88.81352224476511,25.82534122690181,85.40441561241349,97.60015668954294,122.6128186522062,138.05648112015854,0.16521739,0.9978235960006714,0.718404233455658,0.087811962507728,0,1.0,20,7,1.3747793436050415,676979,2020s,0.025411817811553446,1.0018518518518518,0.7407407407407407,relief,AL,AL,0,0.8095238095238095,0.9523809523809523,0.9523809523809523,0.47619047619047616,0.7142857142857143,0.23809523809523808,0.5238095238095238,0.9047619047619048,0.9523809523809523,0.42857142857142855,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.42857142857142855,0.6666666666666666,0.8809523809523809,0.8095238095238095,0.6190476190476191,0.7023809523809526,4,36,0.6505083514887438,crochga01,Rookie of the Year,2021.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.01844405907579799
1980,Gary Lucas,SDP,28,40.2,32,2.2131148924977593,65.13831015100232,2.9983139262216074,85.8856714231078,-0.7851990337238481,121.21027519298244,69.35758442271376,81.66310215571119,85.63437644585036,149.4567951193644,123.30373677113607,0.09937888,0.7948859930038452,0.7379034161567688,-0.0409542782828608,3,0.0,10,4,0.4484787285327911,117975,1980s,0.011156187276935101,1.4357142857142857,0.7142857142857143,relief,NL,NL,0,0.625,0.5,0.25,0.875,0.75,0.25,1.0,0.375,0.5,0.125,0.75,0.75,0.5,0.625,0.75,0.125,0.875,0.625,0.5694444444444444,5,23,0.6503436426116839,lucasga01,Rookie of the Year,1980.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.01977328340805585
2015,Alex Colomé,TBR,30,40.2,44,2.6557386183543223,67.98916224372127,1.7073637512541604,42.839639458744735,0.948374867100162,237.50126968573153,0.0,101.7946094987293,87.71625329039455,134.36711347861177,56.57532716007114,0.22699387,-0.0280040148645639,0.7647724151611328,-0.7850084132157904,0,5.0,13,6,1.406335711479187,517008,2010s,0.03498347540993002,1.34,0.6842105263157895,relief,AL,AL,0,0.6842105263157895,1.0,1.0,0.5263157894736842,0.15789473684210525,1.0,0.7631578947368421,0.8947368421052632,1.0,0.10526315789473684,0.6842105263157895,0.3157894736842105,0.5789473684210527,0.9473684210526315,0.8421052631578947,0.3684210526315789,0.7105263157894737,0.21052631578947367,0.6549707602339182,5,32,0.6501610305958132,colomal01,Rookie of the Year,2015.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0006966172851881567
2023,Kevin Kelly,TBR,57,67.0,56,3.0895529424303976,74.94096414751826,3.0908612176287886,74.22444629431187,-0.001308275198391,137.30432931092588,21.945811229766814,86.92613919391636,78.16584637034936,87.47716958141054,63.7104256789988,0.14855072,0.4282984435558319,0.7981916069984436,-0.3868839212777666,1,1.0,19,9,1.2222954034805298,687330,2020s,0.01824321497732134,1.1754385964912282,0.6785714285714286,relief,AL,AL,0,0.7272727272727273,0.8181818181818182,0.9090909090909091,0.8636363636363636,0.7727272727272727,0.9090909090909091,0.18181818181818182,0.8636363636363636,0.8181818181818182,0.7727272727272727,0.18181818181818182,0.5909090909090909,0.7272727272727273,0.8181818181818182,0.45454545454545453,0.75,0.6136363636363636,0.18181818181818182,0.664141414141414,6,44,0.6487730061349695,kellyke02,Rookie of the Year,2023.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.006392514082922864
2019,Scott Barlow,KCR,61,70.1,92,4.22274957860243,89.5054549038353,3.413061644396338,76.10985774205264,0.8096879342060923,92.72378778672665,53.019735996073834,94.06176969349366,106.55883368240326,130.5619196385806,140.80737337114732,0.17741936,1.5160620212554932,0.4524960517883301,0.7519289444589845,1,2.0,25,9,1.1427463293075562,605130,2010s,0.016301659476569988,1.1491803278688524,0.7352941176470589,relief,AL,AL,0,0.48,0.84,0.96,0.36,0.52,0.36,0.38,0.92,0.88,0.84,0.76,0.96,0.68,0.56,0.68,0.92,0.92,0.92,0.7188888888888888,4,44,0.6482035928143713,barlosc01,Rookie of the Year,2019.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.021627132970834427
1999,Mike Venafro,TEX,65,68.1,37,3.292683539541019,65.60864645604305,3.909464003513597,79.92864042836939,-0.6167804639725776,100.282929845035,44.87209399517949,90.0571335792069,83.70371211430879,83.19077376885762,82.95606382799652,0.05300353,1.3635220527648926,1.494969129562378,0.1145145954904212,0,0.0,15,9,0.9408125281333924,150291,1990s,0.013815161940284766,1.0476923076923077,0.625,relief,AL,AL,0,0.6666666666666666,0.7333333333333333,1.0,0.8,0.6,0.8,0.43333333333333335,0.7333333333333333,0.7333333333333333,0.8,0.26666666666666666,0.8,0.8666666666666667,0.6,0.4666666666666667,0.7,0.6,0.8,0.6888888888888889,5,34,0.6480842911877396,venafmi01,Rookie of the Year,1999.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.020022350260864796
2010,Jonny Venters,ATL,79,83.0,93,1.9518075877375936,48.67025640692454,2.692300186746944,68.39313693316203,-0.7404925990093505,107.02842295034408,11.614727606513588,79.88957300583618,89.39860803510675,138.83697564150975,129.71972753006804,0.15428571,0.328898012638092,1.0860644578933716,-0.7905386113457102,1,4.0,26,13,1.3248772621154783,458924,2010s,0.015962376651993713,1.0506329113924051,0.6666666666666666,relief,NL,NL,0,0.9583333333333334,0.8333333333333334,1.0,0.75,0.875,0.20833333333333334,0.041666666666666664,0.875,0.75,1.0,0.9166666666666666,0.7083333333333334,0.9166666666666666,0.7083333333333334,0.8333333333333334,0.9166666666666666,0.7708333333333334,0.16666666666666666,0.7349537037037037,5,39,0.6478374347501864,ventejo01,Rookie of the Year,2010.0,NL,1.0,160.0,0.0,0.0,0.00625,1,0.003962626658290265
2019,Ty Buttrey,LAA,72,72.1,84,3.981567520206209,85.6612805506952,3.4905072201667724,74.84379805311553,0.4910603000394364,136.19354087622864,68.73833633946998,97.44054545094455,94.37970840455408,119.59449807381756,87.81217223696906,0.197411,0.4991300702095032,0.7361111640930176,-0.4109675618134593,2,4.0,28,14,1.4863327741622925,621142,2010s,0.02061487897589865,1.0013888888888889,0.6666666666666666,relief,AL,AL,0,0.64,0.92,0.72,0.64,0.4,0.76,0.1,0.96,0.96,0.88,0.72,0.68,0.92,0.8,0.8,1.0,0.76,0.28,0.7188888888888889,3,45,0.6473719228210246,buttrty01,Rookie of the Year,2019.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0069227471596325
2011,Steve Cishek,MIA,45,54.2,55,2.6341468316328154,68.01989206759755,2.458313009527574,64.51046862664113,0.1758338221052415,124.02501292047904,18.264397822916223,87.50418122813612,89.46474071613652,126.0237918025958,101.61158894100824,0.15720524,0.7105540633201599,0.5672208070755005,0.2374919232704597,3,0.0,9,5,0.9610121250152588,518553,2010s,0.017730851015041675,1.2044444444444444,0.6428571428571429,relief,NL,NL,0,0.6923076923076923,0.8461538461538461,0.9615384615384616,0.6538461538461539,0.4230769230769231,0.8461538461538461,0.6346153846153846,0.7307692307692307,0.7307692307692307,0.5769230769230769,0.46153846153846156,0.5384615384615384,0.6538461538461539,0.6730769230769231,0.5769230769230769,0.2692307692307692,0.38461538461538464,0.5,0.6196581196581197,10,38,0.6466364323507182,cishest01,Rookie of the Year,2011.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.013109853566792617
2008,Brad Ziegler,OAK,47,59.2,30,1.0558659667911623,25.10776990500042,3.718610483802165,87.71100926792683,-2.662744517011003,68.25034424209764,30.18003284156184,87.35775235494665,83.14289514258374,76.67683419991816,112.34644869296535,0.0349345,3.3138458728790283,1.0300624370574951,0.9253381820629848,11,2.0,21,4,0.5242931842803955,446899,2000s,0.008856303788520195,1.2595744680851064,0.84,relief,AL,AL,0,0.9375,0.75,0.9375,0.6875,0.4375,0.5625,0.875,0.8125,0.8125,0.75,0.125,1.0,0.75,0.25,0.25,0.8125,1.0,0.875,0.7013888888888888,5,42,0.6465576005453305,zieglbr01,Rookie of the Year,2008.0,AL,1.0,140.0,0.0,0.0,0.007142857142857143,1,0.05597712623106466
2017,Trevor Hildenberger,MIN,37,42.0,44,3.2142874659333724,72.77569642580647,3.014782473505717,68.06518371021872,0.1995049924276553,283.8697713243392,65.50284419497325,94.40228597936368,78.62841146136624,119.95340777854004,42.2564899504045,0.22352941,0.9745319485664368,0.6697890162467957,0.2620057760532993,1,2.0,9,6,0.760335385799408,657610,2010s,0.018103223471414475,1.135135135135135,0.6,relief,AL,AL,0,0.8636363636363636,1.0,0.8181818181818182,0.8636363636363636,0.5681818181818182,1.0,0.6363636363636364,0.9090909090909091,0.9545454545454546,0.09090909090909091,0.7272727272727273,0.9545454545454546,0.8636363636363636,1.0,0.8636363636363636,0.5,0.7727272727272727,0.7727272727272727,0.7866161616161618,2,39,0.6464157706093191,hildetr01,Rookie of the Year,2017.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.02320314163253421
2013,Brandon Kintzler,MIL,71,77.0,58,2.688311954677825,69.43640048218815,2.541360819160803,64.59115559039896,0.1469511355170221,143.99072359061594,26.369109360878312,92.8234733698488,83.09282452381692,96.4652468584034,66.9940690546801,0.13770492,0.6314261555671692,1.4149415493011477,-0.8983244770764961,0,4.0,23,11,1.2450828552246094,445213,2010s,0.01616990721070921,1.0845070422535212,0.6764705882352942,relief,NL,NL,0,0.7586206896551724,0.896551724137931,0.896551724137931,0.8620689655172413,0.5517241379310345,0.896551724137931,0.1896551724137931,0.9310344827586207,0.8275862068965517,0.9655172413793104,0.3448275862068966,0.7241379310344828,0.9655172413793104,0.8275862068965517,0.6206896551724138,0.896551724137931,0.7413793103448276,0.034482758620689655,0.7183908045977012,4,33,0.643888888888889,kintzbr01,Rookie of the Year,2013.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.00820033968269051
2018,Lou Trivino,OAK,68,73.0,82,2.958904109589041,72.32660028230293,3.694678151117612,89.81328544906066,-0.7357740415285714,99.27934339368446,80.96082885689296,81.34337442297928,87.69782885981458,125.37626314227336,126.2863495453864,0.1722973,2.3239879608154297,1.4392329454421997,0.1877664482415117,4,5.0,26,10,0.5841760039329529,642152,2010s,0.008002411012780177,1.0735294117647058,0.7222222222222222,relief,AL,AL,0,0.7307692307692307,0.4230769230769231,0.38461538461538464,0.7307692307692307,0.8846153846153846,0.4230769230769231,0.3076923076923077,0.6153846153846154,0.46153846153846156,0.9230769230769231,0.7692307692307693,1.0,1.0,0.5769230769230769,0.7307692307692307,0.8076923076923077,0.7307692307692307,0.6153846153846154,0.6730769230769229,7,39,0.6429843304843303,trivilo01,Rookie of the Year,2018.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.031835451518019586
2022,Brock Burke,TEX,52,82.1,90,1.9676114575844863,50.601784028905186,3.294617247735846,81.95311293964305,-1.3270057901513597,135.46108593376374,91.37709382287588,87.31566099849351,84.35702784415021,123.50417995196494,91.17317931088196,0.20121951,0.7919482588768005,1.2225675582885742,-0.5220219349643845,0,5.0,20,11,0.9629872441291808,656271,2020s,0.01172944268123241,1.5788461538461538,0.6451612903225806,relief,AL,AL,0,0.9333333333333333,0.6,0.3333333333333333,0.7,0.5,0.7666666666666667,0.13333333333333333,0.8333333333333334,0.6666666666666666,1.0,0.6333333333333333,0.7,0.8333333333333334,0.8,0.7666666666666667,0.7666666666666667,0.5333333333333333,0.23333333333333334,0.6518518518518519,6,45,0.6418539325842697,burkebr01,Rookie of the Year,2022.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.009646142008243612
1979,Neil Allen,NYM,45,78.2,57,2.516949233910164,68.85193015125185,2.833860445885575,74.93281349936186,-0.3169112119754111,111.1126495699929,31.04771218931984,96.77682879350664,100.27627551438914,128.27353950833006,115.44458357067992,0.0753012,0.8899959921836853,0.4772880673408508,0.1443251820363975,8,0.0,15,13,1.3961340188980105,110156,1970s,0.01785337620074182,1.7377777777777779,0.5357142857142857,relief,NL,NL,0,1.0,1.0,1.0,0.4,0.8,0.3,0.4,1.0,1.0,0.6,0.8,0.8,0.6,0.6,1.0,0.6,0.1,0.7,0.7055555555555555,3,23,0.6412280701754386,allenne01,Rookie of the Year,1979.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.01138102291794994
2015,Felipe Vázquez,WSN,49,48.1,43,2.7931044035380723,70.88772524829089,2.6370418560376763,68.97776587271996,0.156062547500396,146.1465255346136,38.15214481120516,78.78196386059932,73.27273605407268,109.93901289865184,75.22519583117237,0.16931217,0.5702719688415527,1.243596434593201,-0.4403017055585018,2,1.0,13,6,0.9013320803642272,553878,2010s,0.018738712689484974,0.9816326530612245,0.6842105263157895,relief,NL,NL,0,0.5789473684210527,0.7368421052631579,0.7368421052631579,0.8421052631578947,0.6842105263157895,0.7894736842105263,0.7631578947368421,0.7368421052631579,0.7368421052631579,0.2631578947368421,0.3684210526315789,0.6842105263157895,0.8947368421052632,0.631578947368421,0.5263157894736842,0.3684210526315789,0.7105263157894737,0.47368421052631576,0.6403508771929824,6,35,0.6398953301127215,riverfe01,Rookie of the Year,2015.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.01185596608818197
2022,Penn Murfee,SEA,63,67.1,74,3.0742580063051292,84.18389302912959,3.112431001663208,81.50235346979905,-0.0381729953580789,157.2411036551345,86.90374878749185,80.29533477244034,75.88005380733607,126.16554976483268,80.23700278436462,0.21590909,0.5218981504440308,0.7762936353683472,0.1066478228567948,0,0.0,10,7,0.6133524775505066,682171,2020s,0.009140871498517238,1.065079365079365,0.5882352941176471,relief,AL,AL,0,0.3333333333333333,0.6333333333333333,0.4666666666666667,0.9333333333333333,0.7333333333333333,0.8333333333333334,0.6,0.6333333333333333,0.6,0.8666666666666667,0.7,0.5333333333333333,0.6,0.9333333333333333,0.8333333333333334,0.35,0.43333333333333335,0.6,0.6453703703703704,8,46,0.638888888888889,murfepe01,Rookie of the Year,2022.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0077779158039348855
1991,Jeff Fassero,WSN,51,55.1,42,2.4397595968038712,67.18575378214129,2.548501738070526,68.5397008214389,-0.1087421412666547,134.99090704572757,21.97447589238428,77.68805962228288,77.80501174223754,120.8451573317487,89.52096736318184,0.11210762,-0.4206619560718536,0.6782811880111694,-0.9388693384249366,8,0.0,15,11,1.2601523399353027,114032,1990s,0.022870278401729633,1.080392156862745,0.5769230769230769,relief,NL,NL,0,0.7272727272727273,0.9090909090909091,0.9090909090909091,1.0,1.0,0.7272727272727273,0.36363636363636365,1.0,0.9090909090909091,0.5454545454545454,0.5454545454545454,0.36363636363636365,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.36363636363636365,0.7323232323232323,2,34,0.6360454943132109,fasseje01,Rookie of the Year,1991.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.007634518259017307
1979,Mark Clear,LAA,52,109.0,98,3.633027268644052,88.14401200264096,3.603725099366944,87.38036142765415,0.0293021692771073,105.61978465586483,55.02299923677384,80.46526881337441,101.49078277619608,173.75392910361586,164.5088875682087,0.06237006,0.2267659455537796,0.8446404337882996,-0.6872570368728393,14,0.0,28,14,1.2837920188903809,112382,1970s,0.01177790843018698,2.0961538461538463,0.6666666666666666,relief,AL,AL,0,0.45,0.65,0.85,0.25,0.95,0.15,0.15,0.65,0.65,0.95,0.95,0.55,0.95,0.45,0.85,0.95,0.95,0.15,0.6388888888888888,4,25,0.6345029239766083,clearma01,Rookie of the Year,1979.0,AL,5.0,28.0,5.0,0.0,0.17857142857142858,1,0.0020804215188420148
2022,Ron Marinaccio,NYY,40,44.0,56,2.0454550774630835,52.65176931947446,3.203340116217123,78.71512912513516,-1.1578850387540394,84.2868979023009,37.996879882632314,60.98236641164625,83.46087952321837,139.25873440152182,165.21990654341735,0.17679558,1.215105652809143,1.1401503086090088,0.0543101053922132,0,0.0,10,3,0.4513696730136871,676760,2020s,0.01025840165940198,1.1,0.7692307692307693,relief,AL,AL,0,0.8666666666666667,0.7,0.8666666666666667,0.7666666666666667,0.9666666666666667,0.06666666666666667,0.9333333333333333,0.6,0.6333333333333333,0.16666666666666666,0.7666666666666667,0.7666666666666667,0.8,0.36666666666666664,0.6333333333333333,0.35,0.85,0.5333333333333333,0.6462962962962964,7,48,0.6338951310861423,marinro01,Rookie of the Year,2022.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.027616037563844162
1998,Vic Darensbourg,MIA,59,71.0,74,3.6760571280588774,90.59644016415096,3.237743811237512,76.06416294008329,0.4383133168213655,122.86957382447908,63.312187565641906,78.74528063296107,83.81914584992973,147.1384551275147,119.75175455716298,0.15331011,0.0668520554900169,1.5535603761672974,-1.4950325168276903,1,0.0,15,10,1.1599475145339966,133240,1990s,0.016337288937098543,1.2033898305084745,0.6,relief,NL,NL,0,0.4,0.9,0.8,0.7,0.7,0.5,0.2,0.9,0.9,0.9,0.9,0.4,1.0,0.8,0.9,0.6,0.5,0.1,0.6722222222222223,4,36,0.6338383838383838,darenvi01,Rookie of the Year,1998.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0009415782463382662
